Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
extr_agre_unco_emot_open_p2.txt,1,599,83.89,9.57,87.18,97.45,19.97,29.22,89.48,68.61,52.59,14.19,10.02,8.35,0,0,1.17,0.33,4.17,16.53,9.68,0.5,15.36,4.34,2,7.35,0.67,13.52,6.84,3.17,4.84,2,1.84,1,11.02,0.33,10.68,4.34,2,0.83,0.33,0.33,2.17,0.5,8.01,7.18,0.67,2.67,2.17,0.33,0.17,0.17,0,0,12.69,7.68,2.5,0.67,0.33,0,2.67,4.17,0,0.17,0,1.17,0.17,0.17,0,0,2.67,1,0.67,0.83,0.17,0,0.83,0.17,0,0.17,0,0,0,0,0,0,0,0.33,0,0.67,0,0.17,0,0.67,4.84,12.85,0.83,1,6.84,1.34,1.5,1.17,3.67,7.18,0.83,0.17,0,0,0,0,0,13.86,5.01,7.68,0,0,1,0.17,0
intr_agre_unco_emot_clos_p4.txt,1,630,82.71,22.56,97.59,82.56,19.09,27.3,89.84,67.46,52.22,14.76,10.63,7.14,0.95,0,1.75,0.32,4.13,16.19,8.25,0.32,16.83,3.17,3.33,7.3,0.63,10.79,6.98,2.38,6.83,4.29,0.95,1.59,13.97,0.48,13.49,5.24,1.43,1.43,2.54,0,3.02,0.32,6.35,4.92,0.79,2.38,1.43,0.16,0.16,0,0,0,14.76,6.98,3.33,0,0,0,0.79,6.51,0,0.79,1.9,0,0,0,0,0,3.49,0.16,0,3.02,0.32,0,1.11,0,0,0,0,0,0,0,0,0.32,0.16,0,0.32,0.16,0,0,0.16,0.79,4.92,12.54,0.16,1.59,9.84,0.32,0.79,0.32,5.4,7.94,0.32,0.32,0,0,0,0,0,12.06,5.24,5.71,0,0,0.95,0.16,0
extr_agre_cons_emot_open_p8.txt,1,629,89.3,12.77,96.08,97.08,17.97,28.14,88.71,65.5,52.78,13.2,9.06,7.47,1.27,0,0,0.32,4.13,16.69,10.49,0.48,16.22,3.66,2.07,7.79,0.16,10.17,6.2,2.86,7.79,4.61,2.38,0.95,11.13,0.64,10.33,3.66,0.95,0.64,0.48,0.32,3.66,0.32,8.27,7,0.64,3.18,2.23,0.32,0.16,0,0.16,0,10.65,5.72,1.43,0,0,0.32,1.91,4.13,0,0.16,0,0,0.32,0.16,0,0.16,5.56,2.38,0.32,2.54,0,0.32,0.64,0.16,0,0.16,0,0,0,0,0,0,0.16,0.48,0,0.48,0,0.79,0,1.43,2.86,11.45,0.48,2.23,7.15,0.16,0.64,0.95,4.29,6.2,0.95,0.32,0,0,0,0,0,13.83,5.41,7.47,0,0.16,0.48,0.32,0
intr_anta_cons_emot_clos_p4.txt,1,615,55.31,1,99,39.13,17.08,24.23,88.94,69.43,56.42,19.02,13.5,12.36,0,0,0,0.65,5.53,14.47,6.99,0,14.8,6.99,3.58,5.69,1.3,13.5,4.88,1.79,5.37,1.14,1.95,2.44,14.96,1.14,13.82,5.2,1.14,0.98,2.11,0.49,3.9,0.16,6.5,3.58,2.28,3.9,1.63,1.63,0.65,0.49,0.16,0,6.99,3.41,0.49,0,0.65,0,1.14,2.28,0,0,0,0,0,0,0,0,1.95,0.16,0.65,1.14,0,0,0.49,0.16,0,0,0,0,0,0,0,0,0,0.98,0,0.33,0.16,0,0,0.98,2.28,12.52,0.98,1.46,8.78,0.81,0.65,0.16,4.07,10.73,0,0.49,0.16,0,0.16,0,0,13.5,5.85,6.67,0,0,0.81,0.16,0
extr_anta_unco_emot_open_p8.txt,1,639,88.41,10.74,87.91,51.57,21.3,26.92,85.29,65.57,54.62,14.55,9.23,7.2,0.78,0,0,0.94,5.32,18.47,11.58,0,16.28,4.69,2.82,5.48,1.1,9.55,5.79,1.1,4.38,2.5,0.78,1.25,14.24,0.78,13.46,3.6,1.72,2.03,1.72,0.31,2.82,0.31,7.98,4.54,2.5,3.6,1.25,1.41,0.16,0.94,0.16,0,7.67,3.6,0.63,0,0.78,0.31,0.94,3.76,0,0,0,0,0.16,0.16,0,0,1.25,0.47,0.16,0.47,0,0.16,1.56,0.94,0,0.16,0,0.16,0,0.31,0,0.31,0.31,0,0,0.16,0,0,0.31,1.1,2.66,10.49,0.94,1.56,6.57,0.63,0.16,0.47,4.85,6.26,0,0.47,0,0,0,0,0,13.62,4.69,6.89,0,0,0.94,1.1,0
extr_anta_cons_emot_open_p2.txt,1,693,41.67,1,98.29,76.24,19.8,31.17,87.16,66.09,53.97,17.03,12.7,11.69,0.29,0,0,0.43,4.33,12.55,3.75,0.14,14.43,5.92,4.62,9.52,0.43,11.11,5.63,2.02,7.65,2.74,3.17,2.16,14.14,0.87,13.28,2.89,2.02,1.44,2.02,0.43,4.18,0.14,8.23,5.34,1.73,3.03,0.72,1.15,0.14,0.72,0.29,0,9.81,6.78,2.02,0,0.87,0.29,0.72,2.16,0,0.58,0,0,0,0,0,0,2.74,0.58,0.14,1.73,0.29,0,0.87,0.43,0,0,0.14,0,0,0.14,0,1.01,0.29,0.87,0.14,0.14,0,0.43,0.14,0.87,2.45,8.08,1.44,1.59,4.91,0.14,0.29,0,6.06,7.79,0,0.58,0,0,0,0,0,12.55,5.05,6.49,0,0,0.43,0.58,0
extr_agre_unco_neur_clos_p6.txt,1,600,76.57,10.03,98.26,99,18.18,31.83,87.17,65.67,49.83,14.5,11.17,9,0.83,0,0.83,0.33,3.33,14.33,7.17,0.67,14.83,3.67,2.67,7.67,0.5,10,9,3.17,6.5,3.83,1.33,1.33,9.83,0.33,9.5,3.67,0.83,0.5,0.5,0,2.5,0.5,9.17,8.33,0.5,3.5,3,0.17,0,0,0,0,12.5,6.5,1.67,0.33,0,0,1.67,4.33,0,0.17,0,1,0.33,0,0.33,0,3.33,1.83,0,0.83,0.67,0,0.83,0.17,0.17,0,0,0,0,0.33,0,0,0,0.5,0,0.33,0,0.83,0.33,2.83,3.17,12.17,0.5,2.67,7.83,0.33,0.67,0.5,5.5,6.5,1.33,0.17,0,0,0,0,0,14,5.5,7,0,0,1.17,0.33,0
extr_agre_unco_neur_clos_p7.txt,1,622,83.83,43.85,97.14,89.16,17.28,27.81,88.26,64.95,52.09,14.79,11.58,6.75,3.7,0,0,1.13,3.22,16.08,8.36,1.13,16.4,3.54,2.41,6.59,0.96,10.77,5.47,2.25,9.65,7.72,1.29,0.64,11.9,0.96,10.77,4.18,1.45,0.64,0.8,0.32,2.57,0.96,6.11,5.31,0.48,2.89,2.25,0.32,0,0,0,0,15.27,6.43,1.61,0,0,0,1.93,7.23,0.32,0.48,0,0,0,0,0,0,3.54,1.29,0.16,1.77,0.16,0.16,0.64,0.32,0,0,0,0,0,0,0,0,0.16,0.32,0,0.16,0.32,0.64,0.32,1.77,4.5,12.22,0.32,2.57,8.2,0.16,0.32,1.13,4.98,6.11,1.61,0.16,0,0,0,0,0,13.67,5.79,6.75,0,0,0.96,0.16,0
intr_agre_unco_neur_open_p1.txt,1,605,82.7,13.61,95.43,95.03,17.29,28.26,87.77,66.45,53.22,13.22,9.26,6.78,0.99,0,0.33,0.99,3.97,16.69,10.74,0.17,14.38,5.79,2.15,7.11,0.99,13.39,5.12,2.15,4.79,3.14,0.83,0.99,12.56,0.5,11.74,5.12,0.83,0.66,1.16,0.33,2.81,0.66,7.11,6.28,0.5,2.31,1.65,0.33,0.33,0,0,0,10.25,5.45,1.32,0,0,0,1.82,3.97,0,0,0.5,0,0.17,0,0,0.17,2.98,2.64,0,0.33,0,0,0.99,0.33,0,0,0.17,0,0,0.17,0,0,0.17,0.33,0,0.17,0,0,0.17,0.99,3.64,14.71,0.83,2.15,8.26,1.16,1.82,1.16,3.31,9.75,0.33,0.33,0,0,0,0,0,13.22,5.79,5.95,0,0,0.83,0.66,0
extr_anta_cons_emot_open_p3.txt,1,643,43.66,1.39,98.07,73.71,16.49,29.55,87.09,67.03,55.99,19.13,13.84,11.51,0.31,0,0,1.4,5.29,13.84,4.98,0,15.09,5.29,4.98,7.78,1.56,10.11,5.44,1.56,5.91,1.87,2.8,1.4,15.55,1.4,14.15,3.27,1.71,1.87,2.02,0.93,4.2,0,7.93,5.29,1.87,3.11,1.24,1.09,0.31,0.47,0.31,0,9.64,4.67,1.09,0,0.47,0.47,1.09,3.89,0,0.31,0,0,0,0,0,0,1.56,0.47,0.16,0.78,0,0.16,1.4,0.31,0,0,0.16,0,0,0.78,0,0.16,0.31,0.16,0.16,0.16,0,1.24,0,2.02,2.49,10.73,1.4,1.71,6.07,0.78,0.31,0.47,4.67,6.38,0.31,0.47,0.31,0,0.16,0.16,0,15.86,5.91,7.93,0,0.16,0.93,0.93,0
extr_anta_unco_emot_open_p9.txt,1,621,67.78,2.89,97.19,24.33,18.82,27.05,90.34,67.95,55.72,17.55,12.88,10.79,0.16,0,0,1.93,4.67,16.59,7.25,0.16,16.1,5.15,3.06,7.25,0.81,13.04,4.67,1.77,6.92,2.09,1.77,3.06,14.49,0.48,14.01,3.86,4.03,1.13,0.64,0.32,2.74,0.16,10.63,5.15,4.83,5.15,1.61,2.9,0.16,1.77,0,0,9.82,6.6,1.45,0.16,1.61,0.48,1.29,3.22,0,0.64,0,0,0,0,0,0,2.09,1.13,0.16,0.48,0.32,0,0.64,0.32,0.16,0.16,0,0,0,0.16,0,0.48,0.48,0.16,0,0.48,0,0,1.13,0.64,4.67,9.82,1.29,2.25,5.64,0.32,0.16,0.64,4.51,6.92,0.97,0.16,0,0,0,0,0,12.56,5.31,5.96,0,0,0.97,0.32,0
intr_anta_cons_emot_clos_p5.txt,1,574,60.97,15.56,89.11,69.56,19.13,24.74,88.85,70.56,57.32,17.94,14.63,9.93,0.87,0,3.14,0.52,3.31,15.85,6.62,0.35,16.2,6.1,4.01,7.14,0.52,14.29,5.57,2.44,5.57,2.44,1.39,1.92,13.07,0.17,12.89,4.7,2.26,1.92,2.26,0,2.44,0.17,7.14,4.88,1.74,3.14,1.57,1.05,0,1.05,0,0,13.24,5.23,1.05,0.35,0.87,0,1.57,6.97,0,0.35,3.66,0,0,0,0,0,0.52,0,0,0.35,0.17,0,0.17,0,0,0,0,0,0,0,0,0.7,0.17,0.52,0,0.17,0,0.17,0.35,0.87,4.53,12.2,1.74,1.05,8.01,1.05,0.17,1.22,3.83,8.19,0.87,0.87,0,0,0,0,0,13.59,5.23,7.14,0,0,0.87,0.35,0
extr_agre_cons_emot_open_p9.txt,1,619,78.89,31.04,65.77,99,18.76,25.85,89.66,67.04,52.02,14.86,9.53,5.49,1.13,0,2.58,0.16,5.33,16.8,9.69,0,14.22,4.68,2.26,7.43,0.65,13.73,5.17,2.26,9.05,5.17,3.23,1.13,11.63,1.62,9.85,4.2,0.97,1.29,0.32,0.32,1.94,0.65,9.69,8.4,0.16,4.68,3.55,0,0,0,0,0,13.57,8.08,3.07,0,0,0.16,0.65,5.33,0,0.48,2.58,0,0.16,0,0,0.16,5.17,2.91,0.16,1.45,0.16,0.48,1.13,0.32,0.32,0,0,0,0,0.48,0,0.32,0.48,0.32,0,0.81,0,0.32,0.16,0.97,4.85,12.44,2.42,2.42,5.98,1.13,0,0.65,4.2,9.05,0.32,1.13,0,0,0,0,0,14.38,5.33,7.75,0,0,0.81,0.48,0
intr_agre_unco_emot_clos_p5.txt,1,637,85.12,5.25,98.16,86.86,17.22,27.63,90.11,67.5,53.38,15.07,11.15,9.11,0.16,0,1.26,0.47,3.92,16.17,10.05,0.16,15.7,3.77,2.2,6.75,0.78,11.62,5.97,1.57,6.28,2.2,2.2,1.88,12.56,0.47,12.09,5.65,0.94,1.1,1.73,0,2.98,0.31,6.44,5.18,0.63,2.83,1.73,0.47,0.16,0,0.31,0,10.52,5.81,0.94,0,0,0.16,2.35,3.61,0,0,1.41,0,0,0,0,0,2.67,1.57,0.16,0.94,0,0,0.78,0.31,0,0,0,0,0,0,0,0,0,0.47,0,0.31,0,0.31,0.16,1.73,2.35,13.81,1.41,2.67,7.85,0.63,0.16,1.1,3.77,9.26,0.31,0.16,0,0,0,0,0,13.34,5.81,6.91,0,0,0.63,0,0
extr_agre_unco_emot_open_p3.txt,1,667,65.25,54.38,90.01,96.4,19.62,34.03,88.76,65.52,49.93,16.49,11.69,6,4.8,0,0,0.75,4.8,15.14,6.3,0,14.09,3.15,3.6,7.65,0.9,9.6,8.25,1.95,13.34,7.5,3.6,2.25,14.24,1.05,13.19,5.4,1.95,0.6,1.05,0,3.45,0.15,8.1,6.9,0.75,2.55,1.8,0.3,0.3,0,0,0,15.89,6.9,2.1,0.3,0.15,0,2.25,7.95,0,0.45,0,0,0.3,0.15,0,0.15,4.65,0.3,0.15,3.75,0.3,0.15,0.6,0.15,0,0.15,0,0,0,0.3,0,0.3,0,1.2,0,0.9,0,0.6,0.15,1.35,1.65,10.49,1.05,1.65,5.4,0.6,0.75,1.05,3.9,5.7,0.75,0.6,0,0,0,0,0,11.99,5.1,5.85,0,0,0.45,0.6,0
intr_anta_cons_neur_open_p1.txt,1,707,71.9,1.5,99,31.95,20.79,28.71,89.82,64.07,52.9,15.7,11.74,10.33,0.57,0,0,0.71,3.96,17.26,7.64,0.57,14.99,3.39,3.54,7.64,1.27,9.62,5.23,2.4,7.78,2.69,2.26,2.97,17.4,0.57,16.55,6.36,1.27,1.56,1.84,0.14,4.95,0,8.2,4.38,3.54,4.1,1.13,2.55,0.99,1.27,0,0,12.45,8.2,1.13,0.14,1.27,0,3.39,3.11,0,0.14,0,0,0,0,0,0,1.84,0.42,0.14,0.28,0.99,0,1.7,0.57,0,0,0.42,0,0,0.99,0,0.42,0.28,0.28,0.42,0.28,0,0,0.14,0.71,2.55,10.47,0.85,0.85,7.36,0.28,0.71,0.28,3.96,6.79,0.28,0.85,0,0,0,0,0,13.01,4.81,7.36,0,0,0.57,0.28,0
extr_anta_cons_neur_clos_p7.txt,1,558,62.98,11.59,89.69,78.26,20.67,28.67,86.38,65.59,54.84,16.67,11.11,8.42,1.43,0,0,0.72,5.56,16.67,8.24,0,14.16,5.56,3.05,8.06,1.25,11.11,4.84,1.61,11.65,4.84,4.66,2.69,15.23,0.72,14.52,4.66,0.9,1.79,1.79,0.72,3.58,0,8.78,6.27,2.51,2.51,1.25,1.25,0.36,0.54,0,0,10.39,5.2,2.33,0,0.9,0.18,0.72,5.56,0,0,0,0,0,0,0,0,2.51,0.36,0,2.15,0,0,0.72,0.36,0,0,0.36,0,0,0,0,0.36,0.18,0.54,0,0,0,0.72,0,0.72,3.05,10.22,1.43,1.43,5.38,1.25,0,0.72,3.41,5.2,1.43,1.25,0,0,0,0,0,13.8,4.84,6.63,0,0,1.61,0.72,0
extr_anta_cons_neur_clos_p5.txt,1,727,59.22,8.87,85.44,47.34,14.25,23.8,88.58,69.74,57.91,19.94,15.27,9.49,0.28,0.55,4.13,0.69,4.68,16.78,6.19,0.41,17.19,5.78,3.3,6.33,1.51,12.93,5.91,1.79,5.5,1.1,1.24,3.16,14.03,0.69,13.07,4.4,0.96,1.79,1.38,0.41,3.71,0.14,6.88,4.13,2.34,3.58,1.79,1.24,0,0.83,0.14,0,13.07,5.36,0.69,0.28,0.96,0,1.38,6.6,0,0,4.13,0,0,0,0,0,1.38,0.41,0.14,0.83,0,0,0.96,0.28,0.14,0,0,0,0,0.28,0,0.55,0.41,0.55,0,0.14,0.28,0,0,0.96,3.99,13.07,1.51,1.51,8.39,1.24,0.28,0.69,2.34,7.57,1.24,0.69,0,0,0,0,0,16.37,6.6,6.19,0.41,0,1.65,1.51,0
intr_anta_unco_neur_open_p9.txt,1,646,67.2,12.29,99,83.14,21.53,27.4,87.15,67.18,55.88,17.18,13.16,9.44,1.39,0,0.62,1.39,4.02,15.48,7.12,0.15,16.56,4.64,4.49,7.28,0.77,10.37,5.57,1.7,6.19,3.41,1.55,1.55,12.38,0.62,11.76,4.18,1.08,1.24,1.24,0.31,2.48,0,6.04,5.11,0.93,3.1,2.17,0.93,0.62,0.15,0.15,0,10.37,3.87,1.24,0.31,0.15,0.31,0.15,5.26,0,0.15,0.46,0,0,0,0,0,2.01,0.77,0.31,0.62,0.15,0.15,0.62,0.31,0,0,0.31,0,0,0,0,0.62,0.15,0.46,0,0,0,0.46,0.77,1.7,2.94,12.69,0,2.48,9.29,0.31,0.31,0.93,5.11,6.66,0.93,0.62,0,0,0,0,0,11.46,4.64,5.42,0,0,0.62,0.77,0
intr_anta_cons_neur_open_p3.txt,1,699,67.46,6.14,99,60.7,17.92,26.04,88.7,68.38,55.79,16.17,12.59,10.01,1.29,0,0,0.57,3.58,15.45,7.3,0.57,15.74,5.87,4.01,6.87,0.72,13.3,5.01,3.29,6.44,2.86,1.57,2.15,15.02,0.57,14.45,5.15,1.72,0.57,2.15,0.43,4.01,0,4.29,3.43,0.86,2,1.43,0.57,0.29,0.14,0,0,11.02,5.15,0.57,0,0.29,0.14,1.43,4.86,0,0.29,0,0,0,0,0,0,1.86,0.72,0,1.14,0,0,0.57,0.57,0,0.14,0.29,0,0,0,0,0,0,0.29,0.29,0.29,0,0.14,0,0.86,3.58,12.73,0.86,2.29,8.3,0.43,0.86,0.43,4.58,7.3,1.14,1,0,0,0,0,0,13.88,5.58,6.72,0,0,1,0.57,0
extr_agre_unco_emot_open_p1.txt,1,579,80.57,27.78,91.15,98.82,18.09,25.73,92.57,69.95,56.3,14.51,10.19,6.56,0.69,0,0,2.42,4.32,15.37,9.67,0.17,16.41,6.04,2.25,7.77,0.69,13.64,6.74,2.59,6.04,4.84,0.86,0.52,10.36,0.52,9.84,3.97,0.86,0.52,0.69,0.52,2.42,0.17,9.33,8.12,0.86,2.94,2.25,0.35,0.35,0,0,0,15.89,7.25,2.07,0.35,0,0.17,1.55,6.74,0,1.04,0,0,0,0,0,0,2.42,2.07,0,0,0,0.35,0.52,0.17,0.17,0,0,0,0,0,0,0,0,0.35,0,0.17,0,0.52,0.17,1.9,4.32,13.13,1.04,2.42,7.08,0.35,1.04,1.21,3.63,9.15,0.69,0.17,0,0,0,0,0,11.92,5.53,5.7,0,0,0.35,0.35,0
intr_agre_unco_emot_clos_p7.txt,1,628,78.02,1.57,99,91.18,17.44,24.68,88.85,67.83,55.25,16.56,11.62,10.35,0.16,0,0.48,0.32,4.94,16.08,8.44,0.32,17.2,4.46,3.5,6.53,0.96,10.67,6.05,1.43,4.14,1.27,1.27,1.59,14.01,0.8,13.22,4.94,0.96,1.11,1.91,0.16,3.98,0.16,6.53,5.57,0.48,3.18,2.23,0.32,0,0,0.32,0,8.28,4.3,1.91,0,0,0,0.16,2.39,0,0,0.48,0.16,0.16,0,0,0.16,1.75,0.64,0,0.96,0,0.16,1.27,0.32,0,0,0.16,0,0,0.16,0,0,0.16,0.16,0,0.48,0,0.48,0,1.11,3.03,14.17,1.91,1.59,8.28,1.11,1.11,0.32,3.5,6.53,0.48,0.64,0,0,0,0,0,13.54,5.73,6.53,0,0,0.8,0.48,0
extr_anta_cons_emot_clos_p10.txt,1,638,26.7,1,99,26.37,15.56,26.18,89.5,68.97,56.74,21.16,14.73,13.79,0,0,0,0.78,6.43,13.79,4.55,0.16,12.38,7.68,3.76,7.99,1.1,14.89,4.39,0.94,5.8,0.47,1.88,3.45,15.83,0.47,15.36,4.39,2.04,0.78,3.13,0.31,4.23,0,8.15,4.08,3.61,3.45,1.1,1.88,0.31,1.1,0.31,0,6.58,5.02,0.47,0,1.1,0.31,1.25,1.1,0,0,0,0,0,0,0,0,1.25,0.31,0.47,0.16,0,0.31,0.63,0.31,0,0,0.16,0,0,0,0,0,0.16,0.47,0,0.16,0,0.31,0.63,0.94,3.29,11.44,1.41,1.25,7.99,0.47,0,0.47,4.55,9.56,0,1.41,0,0,0,0,0,13.01,6.43,5.96,0,0,0.63,0,0
intr_anta_cons_emot_clos_p7.txt,1,650,73.03,6.08,98.89,35.5,19.12,24.46,91.08,68.92,55.54,16.31,12.77,9.38,0.92,0,0.92,1.08,3.54,17.69,9.54,0.31,15.23,3.85,4.46,7.85,0.77,11.54,4.92,2.31,4,1.69,1.23,1.23,14.46,0.15,14.31,3.08,2.31,0.77,2.46,0.31,4.62,0.15,6.15,3.38,2.31,2.92,1.38,1.08,0.62,0.15,0,0,8.77,3.08,0.62,0.15,0.46,0,0.77,5.23,0,0,1.85,0,0,0,0,0,1.23,0.15,0,0.92,0.15,0,2.62,0.31,0,0,0,0,0,0,0,0.31,0.31,0.46,0.15,0.62,0.15,0.15,0.62,0.31,4.15,14.46,0.77,2.92,7.85,1.38,0.77,1.23,4.62,6.15,1.54,0.77,0,0,0,0,0,13.85,5.23,7.08,0,0,1.08,0.46,0
extr_anta_cons_emot_open_p1.txt,1,596,76.08,3.29,98.06,88.13,16.11,24.33,88.42,67.95,54.03,17.28,13.93,11.24,0.17,0,0,2.18,3.36,16.61,8.72,0.17,15.6,4.36,2.68,6.04,1.17,13.09,4.53,1.34,5.37,2.35,1.34,1.68,12.58,0.67,11.91,4.36,1.85,1.85,1.01,0.17,2.68,0,9.9,7.05,2.35,4.7,3.02,1.17,0.17,0.67,0.34,0,12.58,7.89,2.01,0.17,1.17,0.34,2.18,4.36,0,0.17,0,0,0.17,0.17,0,0,1.17,1.01,0,0,0.17,0,1.34,0.67,0.17,0,0,0,0,0.17,0,0.34,0.34,0,0,0.34,0,0.84,0.17,1.01,2.68,14.26,0.67,2.18,8.39,0.67,1.17,1.34,2.52,7.38,0.34,0.84,0,0,0,0,0,14.93,6.21,7.55,0,0,0.84,0.34,0
intr_agre_unco_neur_open_p3.txt,1,673,64.28,43.56,94.12,62.33,18.69,29.42,91.53,67.16,53.49,16.79,12.63,7.73,3.71,0,0.3,0.74,4.16,15.75,7.43,0.15,14.41,3.86,3.86,8.92,0.15,11.74,5.94,1.93,9.66,5.94,2.67,1.19,12.78,0.45,12.33,5.35,1.49,0.59,1.49,0.15,2.53,0.45,6.84,4.31,1.63,2.82,0.89,1.04,1.04,0,0,0,13.82,6.39,2.38,0.15,0.45,0.15,2.08,7.28,0.15,0.74,0.59,0,0,0,0,0,6.24,1.34,0.15,4.46,0.15,0.15,0.15,0.15,0,0,0.15,0,0,0,0,0.45,0.15,0.59,0,0.3,0,0.89,0.3,1.04,3.71,11.44,1.63,2.23,5.65,0.89,0.89,0.74,4.16,8.02,0.89,0.74,0,0,0,0,0,13.67,5.35,7.28,0,0,0.74,0.3,0
extr_agre_unco_neur_clos_p5.txt,1,637,92.58,86.35,18.53,96.84,16.76,26.84,85.71,62.48,47.1,9.58,6.91,0,0.63,0,5.97,0.16,2.67,16.48,10.36,0.63,14.91,3.77,2.2,6.59,0.63,12.4,5.49,2.67,5.81,2.83,2.2,0.94,11.77,0.94,10.68,4.55,1.73,0.31,0.31,0.31,2.04,0.31,7.85,7.06,0.78,2.51,1.88,0.63,0.31,0,0.31,0,18.05,6.28,2.83,0.31,0,0.47,1.1,10.99,0,0.47,6.12,0,0.16,0,0,0.16,3.92,1.41,0,1.26,1.26,0.16,2.04,0.63,0.16,0,0.16,0,0,0.63,0,0.16,0,0.47,0.16,0.31,0,0.78,0.31,1.1,4.55,12.4,0.78,2.67,6.28,0.63,0.78,1.41,3.92,8.95,0.47,0.63,0,0,0,0,0,14.76,5.97,6.75,0,0,1.26,0.78,0
intr_agre_cons_neur_open_p9.txt,1,625,71.37,17.71,96.32,97.18,18.38,25.76,91.52,68,54.24,16.32,11.52,7.68,0.8,0.16,1.12,1.44,4.8,14.88,7.52,0.48,16,4.48,2.72,8.16,0.96,12.32,6.24,1.28,7.68,3.84,2.56,1.6,14.08,0.32,13.6,5.28,1.28,0.96,2.08,0.16,4.32,0,7.04,6.56,0.16,2.72,2.24,0.16,0.16,0,0,0,15.84,6.4,2.08,0.16,0,0,1.44,7.52,0.16,0.48,1.44,0,0.32,0.16,0,0.16,3.84,1.44,0.16,2.08,0.16,0,0.96,0.32,0.16,0.16,0,0,0,0,0,0.32,0.32,0.16,0.32,0.16,0,0.48,0.16,1.76,3.68,12.8,1.44,1.12,7.84,1.28,1.12,0.64,3.84,6.4,1.12,0.64,0,0,0,0,0,12.48,5.28,5.6,0.16,0,0.96,0.48,0
intr_agre_cons_emot_clos_p10.txt,1,575,76.27,7.65,99,83.08,19.83,26.61,88,66.43,54.43,15.48,11.3,9.04,1.04,0,0.35,0.52,4.17,14.43,7.3,0.35,17.22,4.52,3.48,7.48,0.7,11.13,5.39,2.26,6.61,4,1.57,1.04,12.52,0.35,12.17,4.7,0.7,1.22,0.87,0.17,3.48,0.17,5.91,4.7,0.52,2.61,1.57,0.35,0.35,0,0,0,10.78,4.7,1.22,0.17,0.17,0,0.87,4.35,0,0,0.17,0,0,0,0,0,3.48,1.57,0,1.74,0.17,0,0.7,0.17,0,0.17,0,0,0,0.35,0,0.87,0.35,0.35,0,0.17,0,0.35,0.35,0.7,3.65,14.09,0.87,2.09,9.04,0.35,0.35,1.04,4.52,7.83,1.04,0.35,0,0,0,0,0,11.48,5.04,5.57,0,0,0.7,0.17,0
intr_agre_cons_neur_open_p8.txt,1,631,82.1,2.76,99,94.66,21.03,24.56,87.48,65.61,53.72,15.85,11.25,10.62,0.48,0,0,0,4.6,16.64,9.67,0.16,16.01,3.96,2.22,7.77,0.32,10.3,5.71,2.06,7.61,2.06,4.28,1.74,11.09,0,10.94,4.44,1.43,0.95,0.63,0.16,1.74,0.32,6.5,6.02,0.32,2.54,2.06,0.32,0,0,0,0,5.55,3.33,0.48,0.16,0,0,0.32,1.11,0,0,0,0,0,0,0,0,3.49,1.43,0,1.9,0.16,0,0.95,0.48,0,0.16,0,0,0,0,0,0.48,0,0,0,0.16,0.16,0.79,0,1.11,2.54,14.26,0.16,3.49,8.56,0.79,0,1.11,3.8,7.61,0.79,0.16,0,0,0,0,0,10.78,4.75,5.23,0,0,0.16,0.63,0
extr_agre_unco_neur_clos_p4.txt,1,608,83.68,23.51,89.39,97.22,19.61,30.59,89.97,69.41,51.97,14.97,10.36,7.07,0.33,0,0,2.63,4.61,14.8,8.55,0.33,15.79,3.95,1.81,7.24,0,14.14,7.73,2.14,5.92,2.47,2.8,0.66,12.99,0.66,12.34,5.76,2.14,1.15,0.99,0,2.14,0.49,7.73,7.07,0.66,2.63,2.3,0.33,0.16,0.16,0,0,13.82,6.58,1.97,0.33,0.33,0.33,1.81,5.76,0,0.49,0,0.16,0,0,0,0,1.15,0.33,0.33,0.33,0.16,0,0.49,0,0,0,0,0,0,0,0,0.49,0.16,0.82,0,0.49,0,0.49,0,1.64,4.11,13.32,1.48,2.3,6.74,0.99,0.49,1.48,2.14,7.24,1.32,0.16,0,0,0,0,0,11.35,5.1,5.76,0,0,0.33,0.16,0
